id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,montant_brut,chiffre_affaires,taux_marge,marge_brute,profit_net,mois,indicateur_retour,nombre_commandes_par_client,valeur_vie_client
CMD104000,2025-08-18,C0054,Kinshasa,Électronique,Produit_Électronique_22,417.91,2,0.03,4.24,Mobile Money,Email,1.25,Retournée,835.82,810.7454,0.15,121.61180999999999,116.12181,2025-08,1,22,8086.615199999999
CMD104001,2025-09-29,C0048,Brazzaville,Mode,Produit_Mode_7,38.02,2,0.12,5.91,Mobile Money,Email,0.58,Livrée,76.04,66.91520000000001,0.45,30.111840000000008,23.62184000000001,2025-09,0,14,2120.0821
CMD104002,2025-11-26,C0613,Dakar,Maison,Produit_Maison_34,160.71,1,0.03,4.89,Carte,Email,0.6,Livrée,160.71,155.8887,0.3,46.76661,41.27661,2025-11,0,4,744.1509
CMD104003,2025-10-22,C0302,Douala,Électronique,Produit_Électronique_39,327.89,3,0.08,3.34,Paiement à la livraison,Instagram Ads,10.2,Retournée,983.67,904.9764,0.15,135.74645999999998,122.20645999999998,2025-10,1,17,3134.6522
CMD104004,2025-08-02,C0379,Abidjan,Mode,Produit_Mode_10,45.05,3,0.15,8.27,Mobile Money,Influenceur,5.29,Livrée,135.14999999999998,114.87749999999998,0.45,51.694874999999996,38.134875,2025-08,0,25,8087.951
CMD104005,2025-07-24,C0120,Kinshasa,Maison,Produit_Maison_41,136.48,1,0.07,9.47,Virement,Google Ads,3.66,Livrée,136.48,126.92639999999999,0.3,38.07791999999999,24.947919999999993,2025-07,0,29,9276.8449
CMD104006,2025-12-20,C0276,Douala,Maison,Produit_Maison_20,36.14,1,0.28,6.68,Carte,Instagram Ads,12.25,Livrée,36.14,26.020799999999998,0.3,7.806239999999999,-11.12376,2025-12,0,16,3591.0651
CMD104007,2025-11-16,C0021,Kinshasa,Maison,Produit_Maison_37,116.06,3,0.09,7.85,Paiement à la livraison,Influenceur,14.21,Livrée,348.18,316.84380000000004,0.3,95.05314000000001,72.99314000000001,2025-11,0,9,1412.2114
CMD104008,2025-08-20,C1803,Abidjan,Électronique,Produit_Électronique_38,539.02,3,0.09,5.78,Mobile Money,Email,1.41,Livrée,1617.06,1471.5246,0.15,220.72869,213.53869,2025-08,0,3,2710.2228
CMD104009,2025-11-28,C0880,Douala,Électronique,Produit_Électronique_11,300.63,3,0.04,4.46,Carte,Google Ads,6.65,Livrée,901.89,865.8144,0.15,129.87215999999998,118.76215999999998,2025-11,0,5,2635.2909
CMD104010,2025-09-26,C0277,Dakar,Mode,Produit_Mode_18,66.53,3,0.1,6.7,Paiement à la livraison,Google Ads,7.78,Livrée,199.59,179.631,0.45,80.83395,66.35395,2025-09,0,13,4125.7605
CMD104011,2025-07-15,C0683,Dakar,Beauté,Produit_Beauté_48,29.04,1,0.04,9.76,Virement,Influenceur,16.17,Livrée,29.04,27.8784,0.5,13.9392,-11.990800000000002,2025-07,0,2,27.8784
CMD104012,2025-11-12,C0378,Libreville,Électronique,Produit_Électronique_45,353.77,1,0.14,2.92,Virement,Instagram Ads,6.94,Livrée,353.77,304.24219999999997,0.15,45.636329999999994,35.776329999999994,2025-11,0,18,3458.7981999999997
CMD104013,2025-10-20,C0978,Kinshasa,Beauté,Produit_Beauté_2,24.32,1,0.27,8.87,Mobile Money,Instagram Ads,11.26,Livrée,24.32,17.7536,0.5,8.8768,-11.2532,2025-10,0,4,168.5442
CMD104014,2025-11-08,C0246,Lomé,Beauté,Produit_Beauté_24,50.0,1,0.2,2.47,Mobile Money,Instagram Ads,9.59,Livrée,50.0,40.0,0.5,20.0,7.940000000000001,2025-11,0,12,2251.326
CMD104015,2025-09-17,C1765,Douala,Mode,Produit_Mode_6,50.0,3,0.22,7.8,Virement,Instagram Ads,8.92,Livrée,150.0,117.0,0.45,52.65,35.93,2025-09,0,3,516.279
CMD104016,2025-11-27,C0284,Douala,Beauté,Produit_Beauté_1,5.89,2,0.28,3.31,Virement,Instagram Ads,11.68,Livrée,11.78,8.481599999999998,0.5,4.240799999999999,-10.7492,2025-11,0,19,4292.6759
CMD104017,2025-07-28,C0180,Douala,Beauté,Produit_Beauté_11,10.01,2,0.11,4.04,Paiement à la livraison,Instagram Ads,10.6,Livrée,20.02,17.8178,0.5,8.9089,-5.7311000000000005,2025-07,0,18,3130.815
CMD104018,2025-09-15,C0282,Libreville,Beauté,Produit_Beauté_12,30.0,1,0.0,5.34,Virement,Google Ads,6.81,Livrée,30.0,30.0,0.5,15.0,2.8500000000000005,2025-09,0,19,4143.7444
CMD104019,2025-12-13,C0086,Dakar,Électronique,Produit_Électronique_18,328.05,2,0.03,8.8,Mobile Money,Email,1.69,Livrée,656.1,636.417,0.15,95.46255000000001,84.97255000000001,2025-12,0,8,2015.6329999999998
CMD104020,2025-07-23,C0293,Cotonou,Électronique,Produit_Électronique_1,331.0,3,0.06,4.55,Carte,Google Ads,7.34,Livrée,993.0,933.42,0.15,140.01299999999998,128.12299999999996,2025-07,0,18,4987.4679
CMD104021,2025-12-03,C0855,Dakar,Mode,Produit_Mode_3,27.81,3,0.15,5.81,Paiement à la livraison,Email,1.3,Livrée,83.42999999999999,70.9155,0.45,31.911974999999998,24.801975,2025-12,0,5,797.6891
CMD104022,2025-08-04,C0000,Dakar,Mode,Produit_Mode_4,39.53,2,0.28,3.61,Virement,Instagram Ads,10.11,Livrée,79.06,56.9232,0.45,25.61544,11.89544,2025-08,0,18,4808.1153
CMD104023,2025-11-26,C0099,Dakar,Mode,Produit_Mode_19,50.0,1,0.16,3.27,Paiement à la livraison,Instagram Ads,7.17,Livrée,50.0,42.0,0.45,18.900000000000002,8.460000000000003,2025-11,0,14,2598.5957
CMD104024,2025-12-13,C0367,Kinshasa,Maison,Produit_Maison_4,75.28,2,0.12,2.91,Carte,Instagram Ads,8.61,Livrée,150.56,132.49280000000002,0.3,39.747840000000004,28.22784,2025-12,0,19,5148.8181
CMD104025,2025-07-22,C0125,Kinshasa,Mode,Produit_Mode_35,50.0,1,0.17,4.01,Mobile Money,Google Ads,5.68,Livrée,50.0,41.5,0.45,18.675,8.985000000000001,2025-07,0,19,2227.1097
CMD104026,2025-12-06,C0082,Douala,Électronique,Produit_Électronique_38,465.0,1,0.1,9.39,Carte,Google Ads,3.0,Livrée,465.0,418.5,0.15,62.775,50.385,2025-12,0,23,7425.4733
CMD104027,2025-08-26,C0002,Cotonou,Beauté,Produit_Beauté_2,30.74,2,0.03,7.91,Paiement à la livraison,Email,1.74,Livrée,61.48,59.6356,0.5,29.8178,20.1678,2025-08,0,24,7402.1561
CMD104028,2025-11-13,C0248,Cotonou,Électronique,Produit_Électronique_26,160.11,1,0.03,6.43,Virement,Google Ads,5.63,Livrée,160.11,155.3067,0.15,23.296005,11.236005000000002,2025-11,0,18,6660.048
CMD104029,2025-09-10,C0350,Libreville,Mode,Produit_Mode_31,12.52,1,0.08,5.79,Carte,Google Ads,5.36,Livrée,12.52,11.5184,0.45,5.18328,-5.9667200000000005,2025-09,0,17,5553.1116999999995
CMD104030,2025-10-20,C0800,Dakar,Mode,Produit_Mode_1,63.3,1,0.28,4.99,Virement,Instagram Ads,7.21,Livrée,63.3,45.57599999999999,0.45,20.509199999999996,8.309199999999997,2025-10,0,2,102.0732
CMD104031,2025-07-04,C0116,Kinshasa,Électronique,Produit_Électronique_18,451.29,1,0.27,5.62,Mobile Money,Instagram Ads,11.54,Livrée,451.29,329.4417,0.15,49.416255,32.256255,2025-07,0,10,2166.2952
CMD104032,2025-10-17,C0217,Brazzaville,Mode,Produit_Mode_44,28.46,2,0.12,5.18,Mobile Money,Google Ads,4.41,Livrée,56.92,50.089600000000004,0.45,22.54032,12.950320000000001,2025-10,0,17,2204.0146
CMD104033,2025-07-29,C0101,Abidjan,Mode,Produit_Mode_1,36.41,2,0.05,5.02,Carte,Instagram Ads,6.37,Livrée,72.82,69.17899999999999,0.45,31.130549999999996,19.740549999999995,2025-07,0,18,3839.1215
CMD104034,2025-12-12,C1264,Abidjan,Maison,Produit_Maison_28,50.0,1,0.1,6.96,Carte,Email,1.9,Livrée,50.0,45.0,0.3,13.5,4.640000000000001,2025-12,0,1,45.0
CMD104035,2025-09-15,C0102,Dakar,Mode,Produit_Mode_23,40.93,2,0.17,8.71,Paiement à la livraison,Influenceur,19.54,Livrée,81.86,67.9438,0.45,30.57471,2.3247099999999996,2025-09,0,19,2802.8201
CMD104036,2025-09-09,C0589,Libreville,Électronique,Produit_Électronique_30,381.14,3,0.19,5.11,Mobile Money,Instagram Ads,9.79,Retournée,1143.42,926.1702000000001,0.15,138.92553,124.02553,2025-09,1,6,1715.4167
CMD104037,2025-08-15,C0337,Kinshasa,Mode,Produit_Mode_31,45.69,1,0.24,4.54,Virement,Influenceur,8.11,Livrée,45.69,34.724399999999996,0.45,15.625979999999998,2.97598,2025-08,0,18,4247.7403
CMD104038,2025-10-16,C1540,Dakar,Mode,Produit_Mode_17,35.42,1,0.23,4.57,Mobile Money,Google Ads,5.88,Retournée,35.42,27.273400000000002,0.45,12.273030000000002,1.823030000000002,2025-10,1,3,953.3692000000001
CMD104039,2025-12-02,C0319,Kinshasa,Maison,Produit_Maison_28,63.79,3,0.01,4.1,Virement,Influenceur,13.6,Livrée,191.37,189.4563,0.3,56.83689,39.136889999999994,2025-12,0,13,6041.555
CMD104040,2025-07-18,C0174,Brazzaville,Électronique,Produit_Électronique_2,330.12,3,0.05,5.91,Paiement à la livraison,Google Ads,3.63,Retournée,990.36,940.842,0.15,141.1263,131.5863,2025-07,1,20,5066.6305999999995
CMD104041,2025-07-23,C1012,Kinshasa,Beauté,Produit_Beauté_12,28.18,1,0.04,8.28,Mobile Money,Google Ads,3.26,Livrée,28.18,27.052799999999998,0.5,13.526399999999999,1.9863999999999997,2025-07,0,4,2118.5649000000003
CMD104042,2025-09-15,C0084,Kinshasa,Mode,Produit_Mode_36,33.6,3,0.09,8.57,Virement,Influenceur,11.0,Livrée,100.80000000000001,91.72800000000001,0.45,41.27760000000001,21.707600000000006,2025-09,0,16,2583.5119
CMD104043,2025-08-26,C0136,Brazzaville,Beauté,Produit_Beauté_50,14.6,2,0.04,2.55,Carte,Google Ads,4.47,Livrée,29.2,28.032,0.5,14.016,6.996000000000001,2025-08,0,12,4025.1734
CMD104044,2025-11-05,C0137,Douala,Mode,Produit_Mode_33,40.21,3,0.15,5.66,Mobile Money,Google Ads,4.03,Livrée,120.63,102.5355,0.45,46.140975,36.450975,2025-11,0,14,3354.6733999999997
CMD104045,2025-10-08,C0229,Dakar,Électronique,Produit_Électronique_11,341.87,2,0.09,8.75,Carte,Email,0.64,Livrée,683.74,622.2034,0.15,93.33050999999999,83.94050999999999,2025-10,0,15,4686.9878
CMD104047,2025-08-05,C0290,Cotonou,Beauté,Produit_Beauté_12,18.02,2,0.08,7.6,Paiement à la livraison,Email,0.88,Livrée,36.04,33.156800000000004,0.5,16.578400000000002,8.098400000000002,2025-08,0,21,3863.6962
CMD104048,2025-08-20,C0375,Abidjan,Mode,Produit_Mode_42,50.0,3,0.06,2.32,Carte,Instagram Ads,9.39,Livrée,150.0,141.0,0.45,63.45,51.74,2025-08,0,17,2569.9025
CMD104049,2025-07-04,C0006,Kinshasa,Mode,Produit_Mode_33,63.82,1,0.1,3.08,Mobile Money,Instagram Ads,13.7,Livrée,63.82,57.438,0.45,25.8471,9.0671,2025-07,0,17,2218.7175
CMD104051,2025-07-24,C0142,Dakar,Mode,Produit_Mode_3,30.97,2,0.19,7.98,Carte,Email,1.69,Livrée,61.94,50.1714,0.45,22.57713,12.90713,2025-07,0,20,6505.5636
CMD104052,2025-11-26,C0976,Abidjan,Maison,Produit_Maison_44,149.56,2,0.21,2.93,Virement,Instagram Ads,6.78,Livrée,299.12,236.3048,0.3,70.89144,61.181439999999995,2025-11,0,4,460.66729999999995
CMD104053,2025-10-18,C0250,Douala,Maison,Produit_Maison_19,188.07,2,0.09,6.53,Carte,Google Ads,4.26,Livrée,376.14,342.2874,0.3,102.68621999999999,91.89621999999999,2025-10,0,20,5114.6442
CMD104054,2025-08-26,C0267,Abidjan,Électronique,Produit_Électronique_30,544.55,2,0.1,2.29,Mobile Money,Google Ads,6.34,Livrée,1089.1,980.1899999999999,0.15,147.02849999999998,138.39849999999998,2025-08,0,8,3664.7359
CMD104055,2025-07-14,C0192,Dakar,Électronique,Produit_Électronique_42,543.12,1,0.1,2.15,Paiement à la livraison,Google Ads,3.45,Retournée,543.12,488.808,0.15,73.32119999999999,67.72119999999998,2025-07,1,18,4710.5909
CMD104056,2025-09-28,C0525,Dakar,Mode,Produit_Mode_9,50.0,2,0.11,3.19,Paiement à la livraison,Instagram Ads,10.31,Livrée,100.0,89.0,0.45,40.050000000000004,26.550000000000004,2025-09,0,2,152.58159999999998
CMD104057,2025-12-21,C1546,Libreville,Beauté,Produit_Beauté_24,25.29,2,0.24,7.75,Carte,Instagram Ads,12.35,Livrée,50.58,38.440799999999996,0.5,19.220399999999998,-0.8796000000000017,2025-12,0,2,938.6424000000001
CMD104058,2025-12-16,C0355,Kinshasa,Électronique,Produit_Électronique_34,50.0,3,0.27,8.25,Virement,Instagram Ads,5.72,Retournée,150.0,109.5,0.15,16.425,2.455000000000001,2025-12,1,16,3046.384
CMD104059,2025-12-03,C0030,Lomé,Électronique,Produit_Électronique_45,554.43,2,0.2,7.39,Paiement à la livraison,Instagram Ads,13.18,Retournée,1108.86,887.088,0.15,133.0632,112.4932,2025-12,1,13,3713.7228
CMD104060,2025-08-12,C0056,Lomé,Électronique,Produit_Électronique_22,520.37,1,0.08,6.31,Virement,Email,1.28,Retournée,520.37,478.7404,0.15,71.81106,64.22106,2025-08,1,18,3947.1452
CMD104061,2025-07-11,C1330,Douala,Mode,Produit_Mode_19,70.49,1,0.14,7.91,Carte,Email,1.9,Livrée,70.49,60.621399999999994,0.45,27.279629999999997,17.46963,2025-07,0,3,158.52759999999998
CMD104062,2025-08-30,C0385,Abidjan,Mode,Produit_Mode_22,21.26,2,0.14,8.52,Carte,Google Ads,7.59,Livrée,42.52,36.5672,0.45,16.45524,0.34524000000000044,2025-08,0,16,4251.2811
CMD104063,2025-07-10,C0126,Libreville,Mode,Produit_Mode_38,45.39,2,0.17,4.0,Paiement à la livraison,Google Ads,5.4,Livrée,90.78,75.3474,0.45,33.90633,24.50633,2025-07,0,14,5561.4822
CMD104064,2025-11-08,C0013,Dakar,Mode,Produit_Mode_43,47.69,3,0.11,7.96,Paiement à la livraison,Email,1.11,Livrée,143.07,127.33229999999999,0.45,57.299535,48.229535,2025-11,0,13,2969.3896
CMD104065,2025-08-24,C0207,Cotonou,Mode,Produit_Mode_36,28.12,2,0.07,3.01,Carte,Email,0.76,Livrée,56.24,52.3032,0.45,23.53644,19.76644,2025-08,0,21,7833.8204000000005
CMD104066,2025-08-04,C0093,Dakar,Mode,Produit_Mode_37,50.66,1,0.19,3.34,Paiement à la livraison,Instagram Ads,10.61,Livrée,50.66,41.0346,0.45,18.46557,4.51557,2025-08,0,15,4226.5799
CMD104068,2025-12-13,C0168,Dakar,Beauté,Produit_Beauté_44,29.98,1,0.15,5.71,Virement,Instagram Ads,5.56,Livrée,29.98,25.483,0.5,12.7415,1.4715000000000007,2025-12,0,17,5865.5195
CMD104069,2025-12-01,C0095,Kinshasa,Maison,Produit_Maison_37,118.79,3,0.1,4.96,Mobile Money,Google Ads,4.27,Livrée,356.37,320.733,0.3,96.2199,86.9899,2025-12,0,24,5285.102
CMD104070,2025-10-15,C0348,Dakar,Électronique,Produit_Électronique_26,239.64,3,0.06,4.83,Paiement à la livraison,Google Ads,3.21,Livrée,718.92,675.7847999999999,0.15,101.36771999999998,93.32771999999999,2025-10,0,16,7844.7065
CMD104071,2025-07-07,C0644,Douala,Mode,Produit_Mode_43,47.27,2,0.27,7.07,Carte,Google Ads,5.28,Livrée,94.54,69.0142,0.45,31.05639,18.70639,2025-07,0,1,69.0142
CMD104072,2025-12-11,C0070,Dakar,Beauté,Produit_Beauté_45,24.48,2,0.04,5.79,Carte,Influenceur,15.27,Livrée,48.96,47.001599999999996,0.5,23.500799999999998,2.4407999999999994,2025-12,0,17,2751.9487999999997
CMD104073,2025-10-25,C0331,Lomé,Mode,Produit_Mode_49,31.79,3,0.15,3.26,Paiement à la livraison,Email,1.18,Livrée,95.37,81.0645,0.45,36.479025,32.039025,2025-10,0,16,2375.07
CMD104074,2025-12-27,C1116,Abidjan,Maison,Produit_Maison_2,81.22,3,0.2,7.5,Paiement à la livraison,Instagram Ads,12.44,Livrée,243.66,194.928,0.3,58.47839999999999,38.538399999999996,2025-12,0,1,194.928
CMD104075,2025-10-13,C0095,Douala,Électronique,Produit_Électronique_49,243.83,2,0.1,7.32,Paiement à la livraison,Email,0.79,Livrée,487.66,438.894,0.15,65.83409999999999,57.72409999999999,2025-10,0,24,5285.102
CMD104076,2025-08-11,C0346,Kinshasa,Électronique,Produit_Électronique_31,449.25,1,0.01,3.78,Carte,Google Ads,3.72,Livrée,449.25,444.7575,0.15,66.713625,59.21362499999999,2025-08,0,12,3085.6225
CMD104077,2025-08-19,C1188,Dakar,Beauté,Produit_Beauté_44,30.27,2,0.07,2.62,Carte,Influenceur,18.4,Livrée,60.54,56.30219999999999,0.5,28.151099999999996,7.131099999999996,2025-08,0,2,168.71699999999998
CMD104078,2025-11-23,C1905,Abidjan,Électronique,Produit_Électronique_36,292.48,1,0.2,6.13,Carte,Instagram Ads,14.76,Livrée,292.48,233.98400000000004,0.15,35.09760000000001,14.207600000000008,2025-11,0,3,1026.9898
CMD104080,2025-08-29,C0234,Cotonou,Mode,Produit_Mode_35,52.45,3,0.16,7.59,Carte,Instagram Ads,5.21,Livrée,157.35000000000002,132.174,0.45,59.478300000000004,46.6783,2025-08,0,21,5739.3765
CMD104081,2025-10-17,C0630,Brazzaville,Beauté,Produit_Beauté_26,29.37,2,0.09,9.46,Mobile Money,Email,1.24,Livrée,58.74,53.4534,0.5,26.7267,16.0267,2025-10,0,2,123.4534
CMD104082,2025-11-28,C0015,Abidjan,Mode,Produit_Mode_6,50.53,2,0.07,9.55,Mobile Money,Google Ads,6.9,Livrée,101.06,93.9858,0.45,42.29361,25.843610000000005,2025-11,0,13,6099.6318
CMD104083,2025-12-20,C1961,Kinshasa,Électronique,Produit_Électronique_8,348.32,1,0.29,2.2,Carte,Instagram Ads,5.32,Livrée,348.32,247.3072,0.15,37.09608,29.576079999999997,2025-12,0,4,997.0574
CMD104084,2025-09-11,C0289,Kinshasa,Électronique,Produit_Électronique_29,421.31,1,0.07,3.73,Paiement à la livraison,Google Ads,6.42,Livrée,421.31,391.81829999999997,0.15,58.77274499999999,48.622744999999995,2025-09,0,13,4448.1418
CMD104085,2025-07-07,C1226,Abidjan,Maison,Produit_Maison_35,109.31,1,0.23,8.95,Virement,Instagram Ads,6.02,Livrée,109.31,84.1687,0.3,25.250609999999998,10.28061,2025-07,0,3,253.36090000000002
CMD104086,2025-10-21,C0188,Cotonou,Mode,Produit_Mode_18,39.39,3,0.05,3.39,Mobile Money,Influenceur,4.32,Livrée,118.17,112.2615,0.45,50.517675,42.807674999999996,2025-10,0,16,2779.1696
CMD104087,2025-08-29,C0262,Kinshasa,Électronique,Produit_Électronique_43,347.92,3,0.11,5.88,Virement,Instagram Ads,6.82,Livrée,1043.76,928.9464,0.15,139.34196,126.64196000000001,2025-08,0,14,3660.7021
CMD104088,2025-09-01,C1428,Kinshasa,Électronique,Produit_Électronique_30,427.7,2,0.1,8.82,Carte,Email,0.83,Retournée,855.4,769.86,0.15,115.479,105.829,2025-09,1,5,1592.3001000000002
CMD104089,2025-11-15,C0241,Abidjan,Maison,Produit_Maison_25,155.29,3,0.04,8.46,Carte,Email,0.98,Livrée,465.87,447.23519999999996,0.3,134.17056,124.73055999999998,2025-11,0,15,5272.0516
CMD104090,2025-12-10,C0328,Kinshasa,Électronique,Produit_Électronique_44,580.84,2,0.05,6.34,Mobile Money,Instagram Ads,11.18,Livrée,1161.68,1103.596,0.15,165.5394,148.0194,2025-12,0,19,5110.4269
CMD104091,2025-07-30,C0330,Kinshasa,Beauté,Produit_Beauté_7,22.79,1,0.03,6.47,Carte,Influenceur,13.15,Livrée,22.79,22.106299999999997,0.5,11.053149999999999,-8.566850000000002,2025-07,0,24,4800.608200000001
CMD104092,2025-10-06,C0517,Cotonou,Mode,Produit_Mode_42,46.4,1,0.06,7.97,Mobile Money,Email,0.68,Livrée,46.4,43.616,0.45,19.627200000000002,10.977200000000003,2025-10,0,2,116.616
CMD104093,2025-11-08,C0000,Abidjan,Beauté,Produit_Beauté_50,35.1,3,0.07,8.93,Paiement à la livraison,Google Ads,3.88,Livrée,105.30000000000001,97.929,0.5,48.9645,36.1545,2025-11,0,18,4808.1153
CMD104094,2025-07-12,C0027,Douala,Beauté,Produit_Beauté_41,28.54,2,0.07,7.35,Paiement à la livraison,Influenceur,11.72,Livrée,57.08,53.084399999999995,0.5,26.542199999999998,7.472199999999999,2025-07,0,22,6657.8858
CMD104097,2025-10-11,C0084,Kinshasa,Mode,Produit_Mode_36,30.8,1,0.11,8.84,Paiement à la livraison,Google Ads,7.35,Livrée,30.8,27.412000000000003,0.45,12.335400000000002,-3.854599999999998,2025-10,0,16,2583.5119
CMD104098,2025-08-14,C1577,Kinshasa,Mode,Produit_Mode_34,31.29,1,0.18,3.39,Virement,Influenceur,18.12,Livrée,31.29,25.6578,0.45,11.54601,-9.96399,2025-08,0,1,25.6578
CMD104099,2025-09-22,C0061,Abidjan,Beauté,Produit_Beauté_30,19.97,2,0.07,8.24,Carte,Google Ads,3.29,Livrée,39.94,37.1442,0.5,18.5721,7.042099999999999,2025-09,0,23,4493.7559
CMD104100,2025-08-07,C0337,Lomé,Mode,Produit_Mode_37,35.44,3,0.11,2.33,Virement,Email,1.74,Livrée,106.32,94.6248,0.45,42.58116,38.51116,2025-08,0,18,4247.7403
CMD104101,2025-08-17,C0956,Abidjan,Beauté,Produit_Beauté_5,50.0,1,0.17,7.45,Carte,Instagram Ads,11.36,Livrée,50.0,41.5,0.5,20.75,1.9400000000000013,2025-08,0,4,669.4761000000001
CMD104103,2025-12-01,C0788,Abidjan,Mode,Produit_Mode_31,74.39,3,0.21,3.39,Mobile Money,Influenceur,12.08,Livrée,223.17000000000002,176.3043,0.45,79.33693500000001,63.86693500000001,2025-12,0,4,1434.2595000000001
CMD104104,2025-10-12,C0007,Douala,Mode,Produit_Mode_16,42.17,3,0.09,9.48,Carte,Instagram Ads,11.8,Livrée,126.51,115.12410000000001,0.45,51.805845000000005,30.525845,2025-10,0,14,2662.1299000000004
CMD104105,2025-12-07,C0029,Abidjan,Électronique,Produit_Électronique_27,462.44,1,0.14,9.19,Mobile Money,Instagram Ads,5.03,Livrée,462.44,397.6984,0.15,59.654759999999996,45.43476,2025-12,0,12,4340.956099999999
CMD104106,2025-08-19,C1807,Kinshasa,Électronique,Produit_Électronique_14,417.71,2,0.03,6.49,Virement,Email,1.5,Livrée,835.42,810.3574,0.15,121.55360999999999,113.56361,2025-08,0,1,810.3574
CMD104107,2025-09-22,C0781,Douala,Mode,Produit_Mode_22,50.0,2,0.16,4.65,Virement,Influenceur,15.46,Livrée,100.0,84.0,0.45,37.800000000000004,17.690000000000005,2025-09,0,2,127.64519999999999
CMD104109,2025-08-15,C0382,Kinshasa,Électronique,Produit_Électronique_20,426.55,1,0.27,2.85,Mobile Money,Instagram Ads,9.85,Livrée,426.55,311.3815,0.15,46.707225,34.007225,2025-08,0,12,3095.5681
CMD104110,2025-08-11,C0765,Kinshasa,Mode,Produit_Mode_38,62.7,1,0.11,3.58,Carte,Email,0.7,Livrée,62.7,55.803000000000004,0.45,25.11135,20.831350000000004,2025-08,0,4,410.55109999999996
CMD104111,2025-07-24,C0319,Brazzaville,Beauté,Produit_Beauté_24,16.36,1,0.1,9.39,Paiement à la livraison,Instagram Ads,10.62,Livrée,16.36,14.724,0.5,7.362,-12.648,2025-07,0,13,6041.555
CMD104112,2025-09-02,C0282,Cotonou,Électronique,Produit_Électronique_26,363.05,2,0.03,7.69,Paiement à la livraison,Influenceur,9.54,Livrée,726.1,704.317,0.15,105.64755,88.41755,2025-09,0,19,4143.7444
CMD104113,2025-12-28,C0312,Lomé,Beauté,Produit_Beauté_1,26.62,1,0.02,4.47,Paiement à la livraison,Email,0.98,Livrée,26.62,26.087600000000002,0.5,13.043800000000001,7.593800000000002,2025-12,0,23,3204.7672000000002
CMD104114,2025-08-03,C0601,Brazzaville,Électronique,Produit_Électronique_9,313.23,3,0.01,2.57,Virement,Influenceur,16.66,Livrée,939.69,930.2931000000001,0.15,139.54396500000001,120.31396500000002,2025-08,0,1,930.2931000000001
CMD104115,2025-12-24,C0180,Kinshasa,Beauté,Produit_Beauté_17,39.28,2,0.09,2.15,Paiement à la livraison,Email,1.17,Livrée,78.56,71.48960000000001,0.5,35.744800000000005,32.424800000000005,2025-12,0,18,3130.815
CMD104116,2025-11-06,C1433,Dakar,Maison,Produit_Maison_24,136.49,1,0.1,9.97,Paiement à la livraison,Google Ads,7.67,Livrée,136.49,122.84100000000001,0.3,36.8523,19.2123,2025-11,0,3,451.21900000000005
CMD104117,2025-09-10,C1988,Douala,Électronique,Produit_Électronique_33,226.98,2,0.02,8.47,Virement,Email,0.82,Livrée,453.96,444.88079999999997,0.15,66.73212,57.442119999999996,2025-09,0,6,957.8256999999999
CMD104118,2025-11-17,C0180,Abidjan,Électronique,Produit_Électronique_32,364.26,2,0.18,8.65,Paiement à la livraison,Instagram Ads,12.93,Livrée,728.52,597.3864,0.15,89.60795999999999,68.02795999999998,2025-11,0,18,3130.815
CMD104119,2025-09-02,C0141,Douala,Beauté,Produit_Beauté_13,34.16,2,0.09,6.42,Mobile Money,Email,0.58,Livrée,68.32,62.1712,0.5,31.0856,24.0856,2025-09,0,16,2870.4639
